GP,GROUP_VALUE,PTS,REB,AST,STL,BLK,TOV,PLAYER_NAME,Tm,PLAYER_ID,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT
32,ALL,6.9,1.7,1.7,0.5,0.1,0.8,Svi Mykhailiuk,TOT,1629004,1,0.032,0.079,0.191,0.584,0.167
17,Home,8.6,1.7,1.9,0.5,0.1,0.9,Svi Mykhailiuk,,1629004,-4.7,0.024,0.075,0.199,0.597,0.188
15,Road,5.1,1.6,1.3,0.5,0.1,0.6,Svi Mykhailiuk,,1629004,9.6,0.045,0.085,0.177,0.559,0.142
75,ALL,8.7,3.1,5.3,1.1,0.1,1.9,T.J. McConnell,IND,204456,-2.4,0.028,0.123,0.182,0.59,0.39
40,Home,8.6,3.4,5.4,1.2,0.1,1.9,T.J. McConnell,,204456,1.3,0.028,0.137,0.179,0.601,0.389
35,Road,8.8,2.8,5.2,1,0.2,1.9,T.J. McConnell,,204456,-6.6,0.029,0.107,0.186,0.578,0.391
42,ALL,7.5,2.9,1,0.5,0.3,0.5,T.J. Warren,TOT,203933,4.4,0.038,0.131,0.185,0.55,0.081
49,ALL,3.4,1.9,0.7,0.3,0.2,0.5,Taj Gibson,WAS,201959,-1.1,0.068,0.143,0.151,0.585,0.094
65,ALL,10.7,3.2,3.8,0.6,0.4,1.9,Talen Horton-Tucker,UTA,1629659,0.1,0.03,0.117,0.25,0.508,0.274
29,Home,9,3.2,3.6,0.8,0.4,2,Talen Horton-Tucker,,1629659,2.6,0.028,0.119,0.246,0.464,0.275
36,Road,12.1,3.2,3.9,0.5,0.5,1.9,Talen Horton-Tucker,,1629659,-1.9,0.031,0.114,0.254,0.538,0.274
82,ALL,9.3,6,1.1,1.2,0.6,1.2,Tari Eason,HOU,1631106,-4.8,0.101,0.172,0.184,0.525,0.075
41,Home,9.1,6.5,0.8,1.2,0.7,1.4,Tari Eason,,1631106,-3.9,0.11,0.175,0.193,0.498,0.059
41,Road,9.4,5.6,1.3,1.1,0.4,1,Tari Eason,,1631106,-5.8,0.091,0.168,0.175,0.554,0.091
54,ALL,9.1,2.4,1.6,0.5,0.3,1.3,Taurean Prince,MIN,1627752,0.9,0.013,0.096,0.165,0.597,0.094
29,Home,8.3,2.7,1.1,0.6,0.3,1.3,Taurean Prince,,1627752,-4,0.012,0.105,0.163,0.555,0.075
25,Road,10.1,2.1,2,0.4,0.3,1.2,Taurean Prince,,1627752,6.7,0.013,0.083,0.169,0.643,0.113
81,ALL,8.8,3.4,2.3,0.5,0.3,1,Terance Mann,LAC,1629611,0.3,0.042,0.107,0.149,0.619,0.139
41,Home,10.3,3.9,2.6,0.4,0.2,1,Terance Mann,,1629611,4.8,0.048,0.109,0.154,0.635,0.148
40,Road,7.3,3,1.9,0.6,0.4,1,Terance Mann,,1629611,-5.3,0.035,0.103,0.142,0.597,0.128
64,ALL,6.7,2.2,1,0.7,0.2,0.8,Terence Davis,SAC,1629056,4,0.024,0.14,0.215,0.563,0.11
63,ALL,8.3,2.4,1.5,0.6,0.2,0.7,Terrence Ross,TOT,203082,-2.6,0.016,0.099,0.166,0.544,0.101
63,ALL,21.1,4.1,5.1,1.2,0.3,2.1,Terry Rozier,CHO,1626179,-6.2,0.021,0.095,0.262,0.517,0.22
33,Home,21.1,3.8,5.6,1.1,0.3,2.4,Terry Rozier,,1626179,-6,0.018,0.089,0.266,0.516,0.238
30,Road,21.1,4.5,4.5,1.3,0.2,1.8,Terry Rozier,,1626179,-6.5,0.024,0.102,0.257,0.518,0.199
31,ALL,2.9,1.5,0.3,0.1,0.2,0.3,Terry Taylor,TOT,1630678,4.5,0.088,0.076,0.129,0.557,0.052
17,Home,3.1,1.6,0.5,0.1,0.2,0.2,Terry Taylor,,1630678,7.5,0.081,0.089,0.132,0.564,0.078
14,Road,2.6,1.4,0.1,0.1,0.1,0.4,Terry Taylor,,1630678,0.5,0.097,0.059,0.125,0.547,0.013
54,ALL,4.4,3.1,1.4,1,0.1,0.8,Thaddeus Young,TOR,201152,-5.6,0.083,0.136,0.131,0.573,0.133
25,Home,5,4,1.6,1,0.1,1,Thaddeus Young,,201152,0.2,0.088,0.148,0.133,0.538,0.121
29,Road,4,2.3,1.2,1,0.1,0.6,Thaddeus Young,,201152,-12.7,0.076,0.121,0.129,0.616,0.15
37,ALL,1.4,1.2,0.4,0.1,0.1,0.3,Thanasis Antetokounmpo,MIL,203648,-26.6,0.075,0.139,0.138,0.458,0.115
18,Home,1.2,1.2,0.4,0,0.1,0.4,Thanasis Antetokounmpo,,203648,-35.1,0.077,0.161,0.161,0.383,0.135
19,Road,1.6,1.2,0.4,0.2,0.1,0.3,Thanasis Antetokounmpo,,203648,-19.9,0.073,0.124,0.12,0.53,0.101
44,ALL,6.7,2.8,3.5,0.8,0.3,1.3,Theo Maledon,CHO,1630177,-8.9,0.016,0.128,0.166,0.515,0.247
21,Home,6.5,3,3.8,0.9,0.3,1.3,Theo Maledon,,1630177,-12,0.02,0.131,0.176,0.446,0.268
23,Road,6.9,2.6,3.1,0.8,0.2,1.4,Theo Maledon,,1630177,-5.9,0.011,0.125,0.156,0.594,0.227
40,ALL,2.4,1.6,1.2,0.2,0,0.3,Theo Pinson,DAL,1629033,-7.6,0.029,0.163,0.136,0.512,0.196
59,ALL,9.8,5.7,0.5,0.3,0.5,0.6,Thomas Bryant,TOT,1628418,-4.7,0.081,0.223,0.181,0.682,0.042
26,Home,9.4,5.7,0.5,0.2,0.5,0.6,Thomas Bryant,,1628418,-2,0.064,0.236,0.177,0.66,0.038
33,Road,10.2,5.8,0.5,0.3,0.5,0.7,Thomas Bryant,,1628418,-6.8,0.094,0.213,0.184,0.699,0.046
71,ALL,14.4,3.5,1.8,0.7,0.2,0.8,Tim Hardaway Jr.,DAL,203501,3.4,0.01,0.108,0.201,0.554,0.088
35,Home,13.7,3.2,1.9,0.7,0.1,0.8,Tim Hardaway Jr.,,203501,8.1,0.012,0.1,0.198,0.551,0.091
36,Road,14.9,3.8,1.8,0.7,0.2,0.9,Tim Hardaway Jr.,,203501,-0.8,0.008,0.116,0.204,0.557,0.086
74,ALL,14.7,5.7,2.5,0.9,0.5,1.2,Tobias Harris,PHI,202699,5.5,0.03,0.15,0.18,0.602,0.114
37,Home,15.1,6,2.2,0.7,0.5,1.3,Tobias Harris,,202699,6.6,0.033,0.147,0.176,0.611,0.101
37,Road,14.2,5.5,2.8,1.1,0.6,1.1,Tobias Harris,,202699,4.3,0.027,0.152,0.184,0.592,0.128
12,ALL,1.6,0.9,0.1,0.1,0.1,0.1,Tony Bradley,CHI,1628396,9.9,0.029,0.278,0.174,0.69,0.042
79,ALL,7.4,5.4,1.5,0.6,0.8,0.9,Torrey Craig,PHO,1628470,-3.7,0.073,0.146,0.128,0.566,0.08
40,Home,6.9,5.2,1.5,0.6,0.7,0.8,Torrey Craig,,1628470,2.8,0.065,0.158,0.122,0.59,0.084
39,Road,8,5.6,1.4,0.6,0.9,1,Torrey Craig,,1628470,-9.7,0.079,0.134,0.134,0.546,0.076
73,ALL,26.2,3,10.2,1.1,0.1,4.1,Trae Young,ATL,1629027,1.3,0.021,0.062,0.313,0.573,0.414
37,Home,27.5,3.4,10.7,1.1,0.1,4.1,Trae Young,,1629027,4.9,0.027,0.066,0.32,0.569,0.421
36,Road,24.9,2.5,9.6,1.1,0.1,4.1,Trae Young,,1629027,-2.4,0.015,0.058,0.305,0.577,0.405
68,ALL,12.9,3.6,6.6,1.3,0.1,1.6,Tre Jones,SAS,1630200,-7.8,0.026,0.099,0.189,0.534,0.306
38,Home,13.3,3.6,6.8,1.1,0.2,1.6,Tre Jones,,1630200,-6.7,0.026,0.095,0.183,0.559,0.307
30,Road,12.3,3.6,6.4,1.6,0.1,1.7,Tre Jones,,1630200,-9.4,0.027,0.106,0.198,0.504,0.304
67,ALL,7.7,2.3,1.8,0.6,0.2,0.9,Tre Mann,OKC,1630544,1,0.021,0.104,0.2,0.492,0.144
34,Home,8.4,2.7,2.3,0.8,0.2,1.1,Tre Mann,,1630544,3.8,0.023,0.112,0.198,0.506,0.165
33,Road,7.1,1.9,1.3,0.4,0.2,0.8,Tre Mann,,1630544,-2.4,0.018,0.095,0.203,0.476,0.116
62,ALL,7.4,3.8,2.1,0.5,0.2,1.1,Trendon Watford,POR,1630570,-7.1,0.037,0.173,0.158,0.625,0.162
28,Home,5.6,3.1,2,0.5,0.2,1.1,Trendon Watford,,1630570,-11.7,0.035,0.149,0.141,0.583,0.162
34,Road,8.9,4.4,2.2,0.6,0.2,1.1,Trendon Watford,,1630570,-3.8,0.038,0.191,0.171,0.65,0.163
23,ALL,2.3,1.6,1.7,0.3,0.1,0.7,Trent Forrest,ATL,1630235,-10.1,0.018,0.117,0.116,0.424,0.186
8,Home,1.4,0.8,1.4,0,0.2,0.2,Trent Forrest,,1630235,-10.6,0.024,0.063,0.087,0.427,0.204
15,Road,2.7,2.1,1.8,0.5,0,0.9,Trent Forrest,,1630235,-9.9,0.015,0.133,0.127,0.423,0.18
7,ALL,3,2.4,0.9,0.3,0.7,1,Trevelin Queen,IND,1630243,9.2,0.086,0.138,0.194,0.337,0.109
2,Home,2.5,1.5,1,0,0.5,0,Trevelin Queen,,1630243,25,0.048,0.167,0.186,0.268,0.133
5,Road,3.2,2.8,0.8,0.4,0.8,1.4,Trevelin Queen,,1630243,4.3,0.097,0.132,0.196,0.366,0.1
5,ALL,1.8,0,0.6,0,0,0.2,Trevor Hudgins,HOU,1631309,7,0,0,0.177,0.436,0.176
3,ALL,1,0.7,0,0,0,0,Trevor Keels,NYK,1631211,-94.7,0,0.25,0.211,0.375,0
74,ALL,7.6,4.1,0.9,0.4,0.4,0.9,Trey Lyles,SAC,1626168,4,0.054,0.184,0.174,0.607,0.073
36,Home,9,4.7,1,0.4,0.6,0.8,Trey Lyles,,1626168,6.8,0.057,0.209,0.184,0.644,0.078
38,Road,6.3,3.4,0.8,0.3,0.3,0.9,Trey Lyles,,1626168,1.1,0.052,0.159,0.164,0.564,0.067
79,ALL,14.5,3.6,1.4,1.1,0.5,0.8,Trey Murphy III,NOP,1630530,0.5,0.025,0.092,0.159,0.65,0.063
39,Home,15.9,3.7,1.4,1.1,0.6,0.7,Trey Murphy III,,1630530,2.4,0.024,0.098,0.164,0.682,0.065
40,Road,13.2,3.4,1.4,1.2,0.5,0.8,Trey Murphy III,,1630530,-1.4,0.025,0.085,0.154,0.616,0.062
76,ALL,7.1,4.1,1.3,0.8,0.2,0.6,Troy Brown Jr.,LAL,1628972,-0.5,0.033,0.123,0.119,0.561,0.067
38,Home,7.1,4.4,1.2,0.8,0.3,0.5,Troy Brown Jr.,,1628972,0.1,0.028,0.135,0.119,0.533,0.063
38,Road,7.1,3.7,1.3,0.7,0.2,0.8,Troy Brown Jr.,,1628972,-1.1,0.039,0.11,0.119,0.592,0.071
45,ALL,6.9,1.7,3,0.5,0.1,0.7,Ty Jerome,GSW,1629660,-5.6,0.009,0.091,0.147,0.594,0.233
24,Home,5.5,1.7,2.8,0.5,0,0.6,Ty Jerome,,1629660,0.5,0.013,0.092,0.147,0.519,0.224
21,Road,8.4,1.8,3.3,0.5,0.2,0.8,Ty Jerome,,1629660,-11.4,0.005,0.089,0.147,0.667,0.242
31,ALL,4.7,1.5,1.5,0.5,0.1,0.5,TyTy Washington Jr.,HOU,1631102,-6.1,0.004,0.099,0.17,0.432,0.152
16,Home,3.2,1.1,1.2,0.2,0.1,0.4,TyTy Washington Jr.,,1631102,-1.7,0.005,0.093,0.173,0.402,0.171
15,Road,6.2,1.8,1.8,0.7,0.1,0.5,TyTy Washington Jr.,,1631102,-8.9,0.003,0.104,0.168,0.45,0.14
3,ALL,3,0.7,0,0,0,0,Tyler Dorsey,DAL,1628416,7,0.1,0.1,0.227,0.9,0
67,ALL,20.1,5.4,4.2,0.8,0.2,2.4,Tyler Herro,MIA,1629639,2.7,0.012,0.154,0.25,0.566,0.19
33,Home,19.3,5.4,4.4,0.8,0.3,2.3,Tyler Herro,,1629639,1.5,0.015,0.156,0.25,0.559,0.199
34,Road,20.9,5.4,4,0.7,0.2,2.4,Tyler Herro,,1629639,3.8,0.009,0.151,0.25,0.573,0.181
56,ALL,20.7,3.7,10.4,1.6,0.4,2.5,Tyrese Haliburton,IND,1630169,-1,0.018,0.092,0.238,0.624,0.457
31,Home,21,3.4,11,1.7,0.5,2.4,Tyrese Haliburton,,1630169,2.1,0.017,0.084,0.238,0.624,0.47
25,Road,20.4,4,9.7,1.5,0.4,2.6,Tyrese Haliburton,,1630169,-5,0.019,0.102,0.238,0.625,0.441
16,ALL,1.3,0.8,0.1,0.1,0,0.1,Tyrese Martin,ATL,1631213,2.3,0.065,0.109,0.164,0.44,0.044
60,ALL,20.3,2.9,3.5,0.8,0.1,1.3,Tyrese Maxey,PHI,1630178,5.4,0.012,0.079,0.236,0.605,0.167
30,Home,17.8,2.5,3.9,0.8,0.2,1.4,Tyrese Maxey,,1630178,7,0.009,0.067,0.226,0.56,0.184
30,Road,22.8,3.3,3.1,0.8,0.1,1.2,Tyrese Maxey,,1630178,3.8,0.016,0.092,0.246,0.645,0.149
80,ALL,10.3,2.5,5.2,1,0.1,0.9,Tyus Jones,MEM,1626145,2,0.014,0.084,0.175,0.546,0.286
40,Home,10.6,2.6,5.6,1.1,0.1,0.9,Tyus Jones,,1626145,10.3,0.016,0.086,0.18,0.554,0.305
40,Road,10,2.4,4.8,1,0.1,1,Tyus Jones,,1626145,-5.9,0.011,0.081,0.169,0.537,0.266
36,ALL,3.5,3.3,0.3,0.2,0.4,0.5,Udoka Azubuike,UTA,1628962,-11.7,0.082,0.224,0.113,0.774,0.043
21,Home,3.5,3.4,0.2,0.1,0.5,0.4,Udoka Azubuike,,1628962,-7,0.086,0.225,0.116,0.711,0.033
15,Road,3.5,3.2,0.4,0.2,0.3,0.7,Udoka Azubuike,,1628962,-18.2,0.077,0.224,0.108,0.883,0.059
7,ALL,3.9,1.6,0,0.1,0.3,0.1,Udonis Haslem,MIA,2617,-11.8,0.047,0.101,0.185,0.433,0
75,ALL,3,4.1,0.9,0.6,0.4,0.6,Usman Garuba,HOU,1630586,-12.2,0.11,0.194,0.099,0.569,0.096
35,Home,2.7,3.8,0.7,0.5,0.3,0.6,Usman Garuba,,1630586,-12.5,0.126,0.169,0.105,0.507,0.093
40,Road,3.3,4.3,1,0.6,0.4,0.6,Usman Garuba,,1630586,-12,0.097,0.214,0.095,0.624,0.098
11,ALL,0.5,1,0.3,0.2,0.2,0.2,Vernon Carey Jr.,WAS,1630176,-17.3,0.081,0.296,0.147,0.338,0.214
42,ALL,10.7,3,3.5,1.4,0.3,2.1,Victor Oladipo,MIA,203506,-1.5,0.014,0.109,0.204,0.513,0.206
22,Home,10.5,2.8,3.3,1.2,0.3,2.1,Victor Oladipo,,203506,-2,0.014,0.102,0.209,0.494,0.2
20,Road,10.9,3.3,3.6,1.5,0.2,2,Victor Oladipo,,203506,-0.9,0.015,0.116,0.198,0.535,0.213
15,ALL,2,1,0.3,0.4,0.1,0.3,Vince Williams Jr.,MEM,1631246,-14.8,0.03,0.12,0.176,0.367,0.062
5,Home,0.6,0.4,0.2,0.6,0.2,0,Vince Williams Jr.,,1631246,-28.5,0,0.091,0.076,0.3,0.067
10,Road,2.7,1.3,0.3,0.3,0.1,0.5,Vince Williams Jr.,,1631246,-10.2,0.041,0.129,0.21,0.376,0.06
29,ALL,1.2,0.9,0.6,0.2,0,0.2,Vit Krejci,ATL,1630249,-1.8,0.036,0.125,0.108,0.475,0.137
60,ALL,5,2.1,1.3,0.4,0.2,0.6,Vlatko Cancar,DEN,1628427,-3.9,0.027,0.119,0.134,0.606,0.125
29,Home,4.7,2.2,1.3,0.4,0.1,0.6,Vlatko Cancar,,1628427,0.7,0.036,0.12,0.125,0.653,0.121
31,Road,5.2,2.1,1.4,0.3,0.4,0.6,Vlatko Cancar,,1628427,-8,0.021,0.119,0.143,0.572,0.129
74,ALL,9.2,8.4,0.9,0.4,2.3,0.8,Walker Kessler,UTA,1631117,3,0.133,0.205,0.13,0.702,0.057
36,Home,9.4,9.2,0.9,0.6,2.8,0.8,Walker Kessler,,1631117,2.9,0.131,0.213,0.127,0.684,0.054
38,Road,9,7.6,0.9,0.2,1.9,0.8,Walker Kessler,,1631117,3.1,0.135,0.195,0.132,0.72,0.06
57,ALL,15.2,8.7,2.3,0.5,0.6,1.9,Wendell Carter Jr.,ORL,1628976,-0.8,0.074,0.221,0.204,0.621,0.119
27,Home,15,8.5,2.4,0.6,0.6,2,Wendell Carter Jr.,,1628976,0.7,0.064,0.223,0.203,0.628,0.124
30,Road,15.4,8.9,2.3,0.5,0.6,1.8,Wendell Carter Jr.,,1628976,-2.2,0.082,0.22,0.204,0.615,0.115
29,ALL,1.4,0.6,0.6,0.3,0.2,0.3,Wendell Moore Jr.,MIN,1631111,-13.5,0.025,0.086,0.139,0.465,0.162
13,Home,2,0.6,0.5,0.2,0.2,0.2,Wendell Moore Jr.,,1631111,-18.3,0.039,0.066,0.145,0.579,0.12
16,Road,1,0.6,0.8,0.4,0.2,0.3,Wendell Moore Jr.,,1631111,-9.6,0.012,0.105,0.135,0.351,0.197
68,ALL,5.5,4.2,0.5,0.4,0.5,0.7,Wenyen Gabriel,LAL,1629117,-0.2,0.111,0.152,0.135,0.626,0.049
52,ALL,3.4,2.2,0.7,0.4,0.3,0.3,Wesley Matthews,MIL,202083,2.8,0.04,0.087,0.095,0.519,0.053
28,Home,3.4,2.3,0.6,0.4,0.1,0.4,Wesley Matthews,,202083,7.1,0.05,0.098,0.106,0.504,0.057
24,Road,3.5,2,0.7,0.4,0.4,0.2,Wesley Matthews,,202083,-1.2,0.029,0.076,0.084,0.538,0.049
56,ALL,6.8,2.4,2,0.5,0.2,0.9,Will Barton,TOT,203115,-8.4,0.014,0.125,0.182,0.493,0.162
38,ALL,6.9,4.7,0.9,0.4,0.3,1,Willy Hernang?mez,NOP,,,,,,,
10,ALL,3.8,3.8,0.6,0.6,0.4,0.8,Xavier Cooks,WAS,1641645,7.4,0.113,0.152,0.127,0.586,0.061
4,ALL,1.8,0.8,1.3,0,0,0.3,Xavier Moon,LAC,1629875,9.8,0,0.15,0.233,0.389,0.455
4,ALL,4.3,1.3,1.3,0,0.3,0.8,Xavier Sneed,CHO,1630270,-24.8,0,0.085,0.136,0.723,0.167
61,ALL,7,5,1.6,1,0.5,0.7,Xavier Tillman Sr.,MEM,,,,,,,
34,Home,7.2,4.9,1.6,0.9,0.4,0.9,Xavier Tillman Sr.,,,,,,,,
27,Road,6.8,5.1,1.6,1.1,0.6,0.6,Xavier Tillman Sr.,,,,,,,,
58,ALL,5.6,2.4,0.8,0.4,0.3,0.4,Yuta Watanabe,BRK,1629139,-0.6,0.034,0.117,0.127,0.637,0.071
28,Home,5,2.2,0.9,0.2,0.3,0.4,Yuta Watanabe,,1629139,-2.8,0.021,0.114,0.115,0.647,0.075
30,Road,6,2.6,0.8,0.6,0.3,0.4,Yuta Watanabe,,1629139,1.4,0.047,0.119,0.139,0.63,0.067
63,ALL,11.6,6.4,2.9,0.6,0.8,2,Zach Collins,SAS,1628380,-7.5,0.076,0.19,0.209,0.599,0.18
34,Home,11.6,6.6,2.9,0.5,1,2.2,Zach Collins,,1628380,-3.6,0.077,0.195,0.207,0.61,0.177
29,Road,11.7,6.1,2.8,0.7,0.6,1.9,Zach Collins,,1628380,-12.3,0.075,0.183,0.212,0.586,0.184
77,ALL,24.8,4.5,4.2,0.9,0.2,2.5,Zach LaVine,CHI,203897,0.3,0.016,0.108,0.278,0.607,0.187
41,Home,23.3,4.4,4.3,0.9,0.2,2.6,Zach LaVine,,203897,0.6,0.013,0.111,0.276,0.596,0.192
36,Road,26.6,4.6,4.2,0.9,0.2,2.4,Zach LaVine,,203897,0,0.019,0.106,0.281,0.618,0.181
53,ALL,5.2,2.6,0.3,0.3,0.4,0.6,Zeke Nnaji,DEN,1630192,-5.9,0.087,0.099,0.149,0.62,0.04
29,Home,5.8,2.6,0.4,0.3,0.4,0.6,Zeke Nnaji,,1630192,-2.4,0.081,0.097,0.148,0.655,0.049
24,Road,4.5,2.6,0.2,0.3,0.4,0.6,Zeke Nnaji,,1630192,-10.4,0.095,0.102,0.151,0.573,0.029
37,ALL,5.7,2.1,0.9,0.4,0.2,1,Ziaire Williams,MEM,1630533,-5.2,0.028,0.105,0.178,0.511,0.086
17,Home,4.8,2.2,0.6,0.4,0.2,0.8,Ziaire Williams,,1630533,-2.5,0.031,0.103,0.158,0.471,0.053
20,Road,6.4,2.1,1.2,0.4,0.2,1.2,Ziaire Williams,,1630533,-7.5,0.025,0.107,0.195,0.539,0.121
29,ALL,26,7,4.6,1.1,0.6,3.4,Zion Williamson,NOP,1629627,7.8,0.06,0.148,0.288,0.652,0.231
14,Home,27.3,6.1,4.1,1.2,0.7,3.5,Zion Williamson,,1629627,13.1,0.042,0.144,0.283,0.688,0.201
15,Road,24.8,7.8,5,1,0.4,3.3,Zion Williamson,,1629627,2.5,0.076,0.152,0.294,0.619,0.26
